assay_id,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags,bao_id_mapped,suggested_mapping_correct
1647420,sulforhodamine B assay,fluorophosphonate-rhodamine,BAO:0000914,http://www.bioassayontology.org/bao#BAO_0000914,0.344,None,BAO_0000914,0
1647420,sulforhodamine B assay,dopamine,BAO:0000894,http://www.bioassayontology.org/bao#BAO_0000894,0.282,None,BAO_0000894,0
1647420,sulforhodamine B assay,Rhodamine-RGS12-GoLoco peptide,BAO:0001011,http://www.bioassayontology.org/bao#BAO_0001011,0.281,None,BAO_0001011,0
1647420,sulforhodamine B assay,Ubiquitin vinyl sulfone,BAO:0001041,http://www.bioassayontology.org/bao#BAO_0001041,0.269,None,BAO_0001041,0
1647420,sulforhodamine B assay,monoamine oxidase inhibition assay,BAO:0010158,http://www.bioassayontology.org/bao#BAO_0010158,0.213,None,BAO_0010158,0
1647420,sulforhodamine B assay,assay format,BAO:0000019,http://www.bioassayontology.org/bao#BAO_0000019,0.199,None,BAO_0000019,0
1647420,sulforhodamine B assay,Bisulfite Sequencing assay,BAO:0010037,http://www.bioassayontology.org/bao#BAO_0010037,0.186,None,BAO_0010037,0
1647420,sulforhodamine B assay,5-carboxamidotryptamine,BAO:0000825,http://www.bioassayontology.org/bao#BAO_0000825,0.171,None,BAO_0000825,0
1647420,sulforhodamine B assay,phosphoethanolamine,BAO:0000991,http://www.bioassayontology.org/bao#BAO_0000991,0.169,None,BAO_0000991,0
1647420,sulforhodamine B assay,D1 dopamine receptor binding,GO:0031748,http://purl.obolibrary.org/obo/GO_0031748,0.168,None,GO_0031748,0
1647420,sulforhodamine B assay,D5 dopamine receptor binding,GO:0031752,http://purl.obolibrary.org/obo/GO_0031752,0.166,None,GO_0031752,0
1647420,sulforhodamine B assay,lipofectamine 2000,BAO:0000956,http://www.bioassayontology.org/bao#BAO_0000956,0.163,None,BAO_0000956,0
1647420,sulforhodamine B assay,cytokine secretion assay,BAO:0003003,http://www.bioassayontology.org/bao#BAO_0003003,0.145,None,BAO_0003003,0
1647420,sulforhodamine B assay,[3H]N-methylscopolamine,BAO:0000829,http://www.bioassayontology.org/bao#BAO_0000829,0.138,None,BAO_0000829,0
1647420,sulforhodamine B assay,OAT1 substrate assay,BAO:0010212,http://www.bioassayontology.org/bao#BAO_0010212,0.138,None,BAO_0010212,0
1647420,sulforhodamine B assay,OAT2 substrate assay,BAO:0010213,http://www.bioassayontology.org/bao#BAO_0010213,0.138,None,BAO_0010213,0
1647420,sulforhodamine B assay,OAT3 substrate assay,BAO:0010214,http://www.bioassayontology.org/bao#BAO_0010214,0.136,None,BAO_0010214,0
1647420,sulforhodamine B assay,OCT1 substrate assay,BAO:0010217,http://www.bioassayontology.org/bao#BAO_0010217,0.135,None,BAO_0010217,0
1647420,sulforhodamine B assay,OCT2 substrate assay,BAO:0010218,http://www.bioassayontology.org/bao#BAO_0010218,0.135,None,BAO_0010218,0
1647420,sulforhodamine B assay,Luminex,BAO:0002021,http://www.bioassayontology.org/bao#BAO_0002021,0.134,None,BAO_0002021,0
1647420,sulforhodamine B assay,MATE2 substrate assay,BAO:0010210,http://www.bioassayontology.org/bao#BAO_0010210,0.133,None,BAO_0010210,0
1647420,sulforhodamine B assay,1-aminoanthracene,BAO:0000736,http://www.bioassayontology.org/bao#BAO_0000736,0.133,None,BAO_0000736,0
1647420,sulforhodamine B assay,P-gp substrate assay,BAO:0010206,http://www.bioassayontology.org/bao#BAO_0010206,0.132,None,BAO_0010206,0
1647420,sulforhodamine B assay,MATE1 substrate assay,BAO:0010209,http://www.bioassayontology.org/bao#BAO_0010209,0.132,None,BAO_0010209,0
1647420,sulforhodamine B assay,BCRP substrate assay,BAO:0010208,http://www.bioassayontology.org/bao#BAO_0010208,0.132,None,BAO_0010208,0
1647420,sulforhodamine B assay,MRP2 substrate assay,BAO:0010207,http://www.bioassayontology.org/bao#BAO_0010207,0.131,None,BAO_0010207,0
1647420,sulforhodamine B assay,tricine,BAO:0003054,http://www.bioassayontology.org/bao#BAO_0003054,0.131,None,BAO_0003054,0
1647420,sulforhodamine B assay,Suc-LLVY-aminoluciferin,BAO:0000793,http://www.bioassayontology.org/bao#BAO_0000793,0.128,None,BAO_0000793,0
1647420,sulforhodamine B assay,reporter gene assay,BAO:0003006,http://www.bioassayontology.org/bao#BAO_0003006,0.125,None,BAO_0003006,0
1647420,sulforhodamine B assay,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.12,None,BAO_0000885,0
1647420,sulforhodamine B assay,OATP1B1 substrate assay,BAO:0010215,http://www.bioassayontology.org/bao#BAO_0010215,0.119,None,BAO_0010215,0
1647420,sulforhodamine B assay,transporter substrate assay,BAO:0010204,http://www.bioassayontology.org/bao#BAO_0010204,0.119,None,BAO_0010204,0
1647420,sulforhodamine B assay,OATP1B3 substrate assay,BAO:0010216,http://www.bioassayontology.org/bao#BAO_0010216,0.118,None,BAO_0010216,0
1647420,sulforhodamine B assay,OATP2B1 substrate assay,BAO:0010219,http://www.bioassayontology.org/bao#BAO_0010219,0.117,None,BAO_0010219,0
1647420,sulforhodamine B assay,endpoint,BAO:0000179,http://www.bioassayontology.org/bao#BAO_0000179,0.117,None,BAO_0000179,0
1647420,sulforhodamine B assay,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.113,None,BAO_0000248,0
1647420,sulforhodamine B assay,binding assay,BAO:0002989,http://www.bioassayontology.org/bao#BAO_0002989,0.112,None,BAO_0002989,0
1647420,sulforhodamine B assay,DAMGO,BAO:0000890,http://www.bioassayontology.org/bao#BAO_0000890,0.108,None,BAO_0000890,0
1647420,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gs",GO:0001588,http://purl.obolibrary.org/obo/GO_0001588,0.107,None,GO_0001588,0
1647420,sulforhodamine B assay,assay design method,BAO:0002202,http://www.bioassayontology.org/bao#BAO_0002202,0.107,None,BAO_0002202,0
1647420,sulforhodamine B assay,CellTiter-Glo Luminescent Cell Viability Assay,BAO:0000682,http://www.bioassayontology.org/bao#BAO_0000682,0.103,None,BAO_0000682,0
1647420,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gi/Go",GO:0001591,http://purl.obolibrary.org/obo/GO_0001591,0.102,None,GO_0001591,0
1647420,sulforhodamine B assay,peptide-aminoluciferin,BAO:0000789,http://www.bioassayontology.org/bao#BAO_0000789,0.1,None,BAO_0000789,0
1647420,sulforhodamine B assay,methylated histone assay,BAO:0010034,http://www.bioassayontology.org/bao#BAO_0010034,0.098,None,BAO_0010034,0
1647420,sulforhodamine B assay,quinidine,BAO:0000797,http://www.bioassayontology.org/bao#BAO_0000797,0.096,None,BAO_0000797,0
1647420,sulforhodamine B assay,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.096,None,BAO_0002908,0
1647301,sulforhodamine B assay,rhodamine,BAO:0001009,http://www.bioassayontology.org/bao#BAO_0001009,0.606,None,BAO_0001009,0
1647301,sulforhodamine B assay,rhodamine-conjugated sulfonate ester,BAO:0001010,http://www.bioassayontology.org/bao#BAO_0001010,0.455,None,BAO_0001010,0
1647301,sulforhodamine B assay,fluorophosphonate-rhodamine,BAO:0000914,http://www.bioassayontology.org/bao#BAO_0000914,0.344,None,BAO_0000914,0
1647301,sulforhodamine B assay,dopamine,BAO:0000894,http://www.bioassayontology.org/bao#BAO_0000894,0.282,None,BAO_0000894,0
1647301,sulforhodamine B assay,Rhodamine-RGS12-GoLoco peptide,BAO:0001011,http://www.bioassayontology.org/bao#BAO_0001011,0.281,None,BAO_0001011,0
1647301,sulforhodamine B assay,Ubiquitin vinyl sulfone,BAO:0001041,http://www.bioassayontology.org/bao#BAO_0001041,0.269,None,BAO_0001041,0
1647301,sulforhodamine B assay,monoamine oxidase inhibition assay,BAO:0010158,http://www.bioassayontology.org/bao#BAO_0010158,0.213,None,BAO_0010158,0
1647301,sulforhodamine B assay,assay format,BAO:0000019,http://www.bioassayontology.org/bao#BAO_0000019,0.199,None,BAO_0000019,0
1647301,sulforhodamine B assay,Bisulfite Sequencing assay,BAO:0010037,http://www.bioassayontology.org/bao#BAO_0010037,0.186,None,BAO_0010037,0
1647301,sulforhodamine B assay,5-carboxamidotryptamine,BAO:0000825,http://www.bioassayontology.org/bao#BAO_0000825,0.171,None,BAO_0000825,0
1647301,sulforhodamine B assay,phosphoethanolamine,BAO:0000991,http://www.bioassayontology.org/bao#BAO_0000991,0.169,None,BAO_0000991,0
1647301,sulforhodamine B assay,D1 dopamine receptor binding,GO:0031748,http://purl.obolibrary.org/obo/GO_0031748,0.168,None,GO_0031748,0
1647301,sulforhodamine B assay,D5 dopamine receptor binding,GO:0031752,http://purl.obolibrary.org/obo/GO_0031752,0.166,None,GO_0031752,0
1647301,sulforhodamine B assay,lipofectamine 2000,BAO:0000956,http://www.bioassayontology.org/bao#BAO_0000956,0.163,None,BAO_0000956,0
1647301,sulforhodamine B assay,cytokine secretion assay,BAO:0003003,http://www.bioassayontology.org/bao#BAO_0003003,0.145,None,BAO_0003003,0
1647301,sulforhodamine B assay,[3H]N-methylscopolamine,BAO:0000829,http://www.bioassayontology.org/bao#BAO_0000829,0.138,None,BAO_0000829,0
1647301,sulforhodamine B assay,OAT1 substrate assay,BAO:0010212,http://www.bioassayontology.org/bao#BAO_0010212,0.138,None,BAO_0010212,0
1647301,sulforhodamine B assay,OAT2 substrate assay,BAO:0010213,http://www.bioassayontology.org/bao#BAO_0010213,0.138,None,BAO_0010213,0
1647301,sulforhodamine B assay,OAT3 substrate assay,BAO:0010214,http://www.bioassayontology.org/bao#BAO_0010214,0.136,None,BAO_0010214,0
1647301,sulforhodamine B assay,OCT1 substrate assay,BAO:0010217,http://www.bioassayontology.org/bao#BAO_0010217,0.135,None,BAO_0010217,0
1647301,sulforhodamine B assay,OCT2 substrate assay,BAO:0010218,http://www.bioassayontology.org/bao#BAO_0010218,0.135,None,BAO_0010218,0
1647301,sulforhodamine B assay,Luminex,BAO:0002021,http://www.bioassayontology.org/bao#BAO_0002021,0.134,None,BAO_0002021,0
1647301,sulforhodamine B assay,MATE2 substrate assay,BAO:0010210,http://www.bioassayontology.org/bao#BAO_0010210,0.133,None,BAO_0010210,0
1647301,sulforhodamine B assay,1-aminoanthracene,BAO:0000736,http://www.bioassayontology.org/bao#BAO_0000736,0.133,None,BAO_0000736,0
1647301,sulforhodamine B assay,P-gp substrate assay,BAO:0010206,http://www.bioassayontology.org/bao#BAO_0010206,0.132,None,BAO_0010206,0
1647301,sulforhodamine B assay,MATE1 substrate assay,BAO:0010209,http://www.bioassayontology.org/bao#BAO_0010209,0.132,None,BAO_0010209,0
1647301,sulforhodamine B assay,BCRP substrate assay,BAO:0010208,http://www.bioassayontology.org/bao#BAO_0010208,0.132,None,BAO_0010208,0
1647301,sulforhodamine B assay,MRP2 substrate assay,BAO:0010207,http://www.bioassayontology.org/bao#BAO_0010207,0.131,None,BAO_0010207,0
1647301,sulforhodamine B assay,tricine,BAO:0003054,http://www.bioassayontology.org/bao#BAO_0003054,0.131,None,BAO_0003054,0
1647301,sulforhodamine B assay,Suc-LLVY-aminoluciferin,BAO:0000793,http://www.bioassayontology.org/bao#BAO_0000793,0.128,None,BAO_0000793,0
1647301,sulforhodamine B assay,reporter gene assay,BAO:0003006,http://www.bioassayontology.org/bao#BAO_0003006,0.125,None,BAO_0003006,0
1647301,sulforhodamine B assay,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.12,None,BAO_0000885,0
1647301,sulforhodamine B assay,OATP1B1 substrate assay,BAO:0010215,http://www.bioassayontology.org/bao#BAO_0010215,0.119,None,BAO_0010215,0
1647301,sulforhodamine B assay,transporter substrate assay,BAO:0010204,http://www.bioassayontology.org/bao#BAO_0010204,0.119,None,BAO_0010204,0
1647301,sulforhodamine B assay,OATP1B3 substrate assay,BAO:0010216,http://www.bioassayontology.org/bao#BAO_0010216,0.118,None,BAO_0010216,0
1647301,sulforhodamine B assay,OATP2B1 substrate assay,BAO:0010219,http://www.bioassayontology.org/bao#BAO_0010219,0.117,None,BAO_0010219,0
1647301,sulforhodamine B assay,endpoint,BAO:0000179,http://www.bioassayontology.org/bao#BAO_0000179,0.117,None,BAO_0000179,0
1647301,sulforhodamine B assay,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.113,None,BAO_0000248,0
1647301,sulforhodamine B assay,binding assay,BAO:0002989,http://www.bioassayontology.org/bao#BAO_0002989,0.112,None,BAO_0002989,0
1647301,sulforhodamine B assay,DAMGO,BAO:0000890,http://www.bioassayontology.org/bao#BAO_0000890,0.108,None,BAO_0000890,0
1647301,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gs",GO:0001588,http://purl.obolibrary.org/obo/GO_0001588,0.107,None,GO_0001588,0
1647301,sulforhodamine B assay,assay design method,BAO:0002202,http://www.bioassayontology.org/bao#BAO_0002202,0.107,None,BAO_0002202,0
1647301,sulforhodamine B assay,CellTiter-Glo Luminescent Cell Viability Assay,BAO:0000682,http://www.bioassayontology.org/bao#BAO_0000682,0.103,None,BAO_0000682,0
1647301,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gi/Go",GO:0001591,http://purl.obolibrary.org/obo/GO_0001591,0.102,None,GO_0001591,0
1647301,sulforhodamine B assay,peptide-aminoluciferin,BAO:0000789,http://www.bioassayontology.org/bao#BAO_0000789,0.1,None,BAO_0000789,0
1647301,sulforhodamine B assay,methylated histone assay,BAO:0010034,http://www.bioassayontology.org/bao#BAO_0010034,0.098,None,BAO_0010034,0
1647301,sulforhodamine B assay,quinidine,BAO:0000797,http://www.bioassayontology.org/bao#BAO_0000797,0.096,None,BAO_0000797,0
1647301,sulforhodamine B assay,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.096,None,BAO_0002908,0
1330988,sulforhodamine B assay,rhodamine,BAO:0001009,http://www.bioassayontology.org/bao#BAO_0001009,0.606,None,BAO_0001009,0
1330988,sulforhodamine B assay,rhodamine-conjugated sulfonate ester,BAO:0001010,http://www.bioassayontology.org/bao#BAO_0001010,0.455,None,BAO_0001010,0
1330988,sulforhodamine B assay,fluorophosphonate-rhodamine,BAO:0000914,http://www.bioassayontology.org/bao#BAO_0000914,0.344,None,BAO_0000914,0
1330988,sulforhodamine B assay,dopamine,BAO:0000894,http://www.bioassayontology.org/bao#BAO_0000894,0.282,None,BAO_0000894,0
1330988,sulforhodamine B assay,Rhodamine-RGS12-GoLoco peptide,BAO:0001011,http://www.bioassayontology.org/bao#BAO_0001011,0.281,None,BAO_0001011,0
1330988,sulforhodamine B assay,Ubiquitin vinyl sulfone,BAO:0001041,http://www.bioassayontology.org/bao#BAO_0001041,0.269,None,BAO_0001041,0
1330988,sulforhodamine B assay,monoamine oxidase inhibition assay,BAO:0010158,http://www.bioassayontology.org/bao#BAO_0010158,0.213,None,BAO_0010158,0
1330988,sulforhodamine B assay,assay format,BAO:0000019,http://www.bioassayontology.org/bao#BAO_0000019,0.199,None,BAO_0000019,0
1330988,sulforhodamine B assay,Bisulfite Sequencing assay,BAO:0010037,http://www.bioassayontology.org/bao#BAO_0010037,0.186,None,BAO_0010037,0
1330988,sulforhodamine B assay,5-carboxamidotryptamine,BAO:0000825,http://www.bioassayontology.org/bao#BAO_0000825,0.171,None,BAO_0000825,0
1330988,sulforhodamine B assay,phosphoethanolamine,BAO:0000991,http://www.bioassayontology.org/bao#BAO_0000991,0.169,None,BAO_0000991,0
1330988,sulforhodamine B assay,D1 dopamine receptor binding,GO:0031748,http://purl.obolibrary.org/obo/GO_0031748,0.168,None,GO_0031748,0
1330988,sulforhodamine B assay,D5 dopamine receptor binding,GO:0031752,http://purl.obolibrary.org/obo/GO_0031752,0.166,None,GO_0031752,0
1330988,sulforhodamine B assay,lipofectamine 2000,BAO:0000956,http://www.bioassayontology.org/bao#BAO_0000956,0.163,None,BAO_0000956,0
1330988,sulforhodamine B assay,cytokine secretion assay,BAO:0003003,http://www.bioassayontology.org/bao#BAO_0003003,0.145,None,BAO_0003003,0
1330988,sulforhodamine B assay,[3H]N-methylscopolamine,BAO:0000829,http://www.bioassayontology.org/bao#BAO_0000829,0.138,None,BAO_0000829,0
1330988,sulforhodamine B assay,OAT1 substrate assay,BAO:0010212,http://www.bioassayontology.org/bao#BAO_0010212,0.138,None,BAO_0010212,0
1330988,sulforhodamine B assay,OAT2 substrate assay,BAO:0010213,http://www.bioassayontology.org/bao#BAO_0010213,0.138,None,BAO_0010213,0
1330988,sulforhodamine B assay,OAT3 substrate assay,BAO:0010214,http://www.bioassayontology.org/bao#BAO_0010214,0.136,None,BAO_0010214,0
1330988,sulforhodamine B assay,OCT1 substrate assay,BAO:0010217,http://www.bioassayontology.org/bao#BAO_0010217,0.135,None,BAO_0010217,0
1330988,sulforhodamine B assay,OCT2 substrate assay,BAO:0010218,http://www.bioassayontology.org/bao#BAO_0010218,0.135,None,BAO_0010218,0
1330988,sulforhodamine B assay,Luminex,BAO:0002021,http://www.bioassayontology.org/bao#BAO_0002021,0.134,None,BAO_0002021,0
1330988,sulforhodamine B assay,MATE2 substrate assay,BAO:0010210,http://www.bioassayontology.org/bao#BAO_0010210,0.133,None,BAO_0010210,0
1330988,sulforhodamine B assay,1-aminoanthracene,BAO:0000736,http://www.bioassayontology.org/bao#BAO_0000736,0.133,None,BAO_0000736,0
1330988,sulforhodamine B assay,P-gp substrate assay,BAO:0010206,http://www.bioassayontology.org/bao#BAO_0010206,0.132,None,BAO_0010206,0
1330988,sulforhodamine B assay,MATE1 substrate assay,BAO:0010209,http://www.bioassayontology.org/bao#BAO_0010209,0.132,None,BAO_0010209,0
1330988,sulforhodamine B assay,BCRP substrate assay,BAO:0010208,http://www.bioassayontology.org/bao#BAO_0010208,0.132,None,BAO_0010208,0
1330988,sulforhodamine B assay,MRP2 substrate assay,BAO:0010207,http://www.bioassayontology.org/bao#BAO_0010207,0.131,None,BAO_0010207,0
1330988,sulforhodamine B assay,tricine,BAO:0003054,http://www.bioassayontology.org/bao#BAO_0003054,0.131,None,BAO_0003054,0
1330988,sulforhodamine B assay,Suc-LLVY-aminoluciferin,BAO:0000793,http://www.bioassayontology.org/bao#BAO_0000793,0.128,None,BAO_0000793,0
1330988,sulforhodamine B assay,reporter gene assay,BAO:0003006,http://www.bioassayontology.org/bao#BAO_0003006,0.125,None,BAO_0003006,0
1330988,sulforhodamine B assay,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.12,None,BAO_0000885,0
1330988,sulforhodamine B assay,OATP1B1 substrate assay,BAO:0010215,http://www.bioassayontology.org/bao#BAO_0010215,0.119,None,BAO_0010215,0
1330988,sulforhodamine B assay,transporter substrate assay,BAO:0010204,http://www.bioassayontology.org/bao#BAO_0010204,0.119,None,BAO_0010204,0
1330988,sulforhodamine B assay,OATP1B3 substrate assay,BAO:0010216,http://www.bioassayontology.org/bao#BAO_0010216,0.118,None,BAO_0010216,0
1330988,sulforhodamine B assay,OATP2B1 substrate assay,BAO:0010219,http://www.bioassayontology.org/bao#BAO_0010219,0.117,None,BAO_0010219,0
1330988,sulforhodamine B assay,endpoint,BAO:0000179,http://www.bioassayontology.org/bao#BAO_0000179,0.117,None,BAO_0000179,0
1330988,sulforhodamine B assay,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.113,None,BAO_0000248,0
1330988,sulforhodamine B assay,binding assay,BAO:0002989,http://www.bioassayontology.org/bao#BAO_0002989,0.112,None,BAO_0002989,0
1330988,sulforhodamine B assay,DAMGO,BAO:0000890,http://www.bioassayontology.org/bao#BAO_0000890,0.108,None,BAO_0000890,0
1330988,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gs",GO:0001588,http://purl.obolibrary.org/obo/GO_0001588,0.107,None,GO_0001588,0
1330988,sulforhodamine B assay,assay design method,BAO:0002202,http://www.bioassayontology.org/bao#BAO_0002202,0.107,None,BAO_0002202,0
1330988,sulforhodamine B assay,CellTiter-Glo Luminescent Cell Viability Assay,BAO:0000682,http://www.bioassayontology.org/bao#BAO_0000682,0.103,None,BAO_0000682,0
1330988,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gi/Go",GO:0001591,http://purl.obolibrary.org/obo/GO_0001591,0.102,None,GO_0001591,0
1330988,sulforhodamine B assay,peptide-aminoluciferin,BAO:0000789,http://www.bioassayontology.org/bao#BAO_0000789,0.1,None,BAO_0000789,0
1330988,sulforhodamine B assay,methylated histone assay,BAO:0010034,http://www.bioassayontology.org/bao#BAO_0010034,0.098,None,BAO_0010034,0
1330988,sulforhodamine B assay,quinidine,BAO:0000797,http://www.bioassayontology.org/bao#BAO_0000797,0.096,None,BAO_0000797,0
1330988,sulforhodamine B assay,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.096,None,BAO_0002908,0
1284858,sulforhodamine B assay,rhodamine,BAO:0001009,http://www.bioassayontology.org/bao#BAO_0001009,0.606,None,BAO_0001009,0
1284858,sulforhodamine B assay,rhodamine-conjugated sulfonate ester,BAO:0001010,http://www.bioassayontology.org/bao#BAO_0001010,0.455,None,BAO_0001010,0
1284858,sulforhodamine B assay,fluorophosphonate-rhodamine,BAO:0000914,http://www.bioassayontology.org/bao#BAO_0000914,0.344,None,BAO_0000914,0
1284858,sulforhodamine B assay,dopamine,BAO:0000894,http://www.bioassayontology.org/bao#BAO_0000894,0.282,None,BAO_0000894,0
1284858,sulforhodamine B assay,Rhodamine-RGS12-GoLoco peptide,BAO:0001011,http://www.bioassayontology.org/bao#BAO_0001011,0.281,None,BAO_0001011,0
1284858,sulforhodamine B assay,Ubiquitin vinyl sulfone,BAO:0001041,http://www.bioassayontology.org/bao#BAO_0001041,0.269,None,BAO_0001041,0
1284858,sulforhodamine B assay,monoamine oxidase inhibition assay,BAO:0010158,http://www.bioassayontology.org/bao#BAO_0010158,0.213,None,BAO_0010158,0
1284858,sulforhodamine B assay,assay format,BAO:0000019,http://www.bioassayontology.org/bao#BAO_0000019,0.199,None,BAO_0000019,0
1284858,sulforhodamine B assay,Bisulfite Sequencing assay,BAO:0010037,http://www.bioassayontology.org/bao#BAO_0010037,0.186,None,BAO_0010037,0
1284858,sulforhodamine B assay,5-carboxamidotryptamine,BAO:0000825,http://www.bioassayontology.org/bao#BAO_0000825,0.171,None,BAO_0000825,0
1284858,sulforhodamine B assay,phosphoethanolamine,BAO:0000991,http://www.bioassayontology.org/bao#BAO_0000991,0.169,None,BAO_0000991,0
1284858,sulforhodamine B assay,D1 dopamine receptor binding,GO:0031748,http://purl.obolibrary.org/obo/GO_0031748,0.168,None,GO_0031748,0
1284858,sulforhodamine B assay,D5 dopamine receptor binding,GO:0031752,http://purl.obolibrary.org/obo/GO_0031752,0.166,None,GO_0031752,0
1284858,sulforhodamine B assay,lipofectamine 2000,BAO:0000956,http://www.bioassayontology.org/bao#BAO_0000956,0.163,None,BAO_0000956,0
1284858,sulforhodamine B assay,cytokine secretion assay,BAO:0003003,http://www.bioassayontology.org/bao#BAO_0003003,0.145,None,BAO_0003003,0
1284858,sulforhodamine B assay,[3H]N-methylscopolamine,BAO:0000829,http://www.bioassayontology.org/bao#BAO_0000829,0.138,None,BAO_0000829,0
1284858,sulforhodamine B assay,OAT1 substrate assay,BAO:0010212,http://www.bioassayontology.org/bao#BAO_0010212,0.138,None,BAO_0010212,0
1284858,sulforhodamine B assay,OAT2 substrate assay,BAO:0010213,http://www.bioassayontology.org/bao#BAO_0010213,0.138,None,BAO_0010213,0
1284858,sulforhodamine B assay,OAT3 substrate assay,BAO:0010214,http://www.bioassayontology.org/bao#BAO_0010214,0.136,None,BAO_0010214,0
1284858,sulforhodamine B assay,OCT1 substrate assay,BAO:0010217,http://www.bioassayontology.org/bao#BAO_0010217,0.135,None,BAO_0010217,0
1284858,sulforhodamine B assay,OCT2 substrate assay,BAO:0010218,http://www.bioassayontology.org/bao#BAO_0010218,0.135,None,BAO_0010218,0
1284858,sulforhodamine B assay,Luminex,BAO:0002021,http://www.bioassayontology.org/bao#BAO_0002021,0.134,None,BAO_0002021,0
1284858,sulforhodamine B assay,MATE2 substrate assay,BAO:0010210,http://www.bioassayontology.org/bao#BAO_0010210,0.133,None,BAO_0010210,0
1284858,sulforhodamine B assay,1-aminoanthracene,BAO:0000736,http://www.bioassayontology.org/bao#BAO_0000736,0.133,None,BAO_0000736,0
1284858,sulforhodamine B assay,P-gp substrate assay,BAO:0010206,http://www.bioassayontology.org/bao#BAO_0010206,0.132,None,BAO_0010206,0
1284858,sulforhodamine B assay,MATE1 substrate assay,BAO:0010209,http://www.bioassayontology.org/bao#BAO_0010209,0.132,None,BAO_0010209,0
1284858,sulforhodamine B assay,BCRP substrate assay,BAO:0010208,http://www.bioassayontology.org/bao#BAO_0010208,0.132,None,BAO_0010208,0
1284858,sulforhodamine B assay,MRP2 substrate assay,BAO:0010207,http://www.bioassayontology.org/bao#BAO_0010207,0.131,None,BAO_0010207,0
1284858,sulforhodamine B assay,tricine,BAO:0003054,http://www.bioassayontology.org/bao#BAO_0003054,0.131,None,BAO_0003054,0
1284858,sulforhodamine B assay,Suc-LLVY-aminoluciferin,BAO:0000793,http://www.bioassayontology.org/bao#BAO_0000793,0.128,None,BAO_0000793,0
1284858,sulforhodamine B assay,reporter gene assay,BAO:0003006,http://www.bioassayontology.org/bao#BAO_0003006,0.125,None,BAO_0003006,0
1284858,sulforhodamine B assay,cysteine,BAO:0000885,http://www.bioassayontology.org/bao#BAO_0000885,0.12,None,BAO_0000885,0
1284858,sulforhodamine B assay,OATP1B1 substrate assay,BAO:0010215,http://www.bioassayontology.org/bao#BAO_0010215,0.119,None,BAO_0010215,0
1284858,sulforhodamine B assay,transporter substrate assay,BAO:0010204,http://www.bioassayontology.org/bao#BAO_0010204,0.119,None,BAO_0010204,0
1284858,sulforhodamine B assay,OATP1B3 substrate assay,BAO:0010216,http://www.bioassayontology.org/bao#BAO_0010216,0.118,None,BAO_0010216,0
1284858,sulforhodamine B assay,OATP2B1 substrate assay,BAO:0010219,http://www.bioassayontology.org/bao#BAO_0010219,0.117,None,BAO_0010219,0
1284858,sulforhodamine B assay,endpoint,BAO:0000179,http://www.bioassayontology.org/bao#BAO_0000179,0.117,None,BAO_0000179,0
1284858,sulforhodamine B assay,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.113,None,BAO_0000248,0
1284858,sulforhodamine B assay,binding assay,BAO:0002989,http://www.bioassayontology.org/bao#BAO_0002989,0.112,None,BAO_0002989,0
1284858,sulforhodamine B assay,DAMGO,BAO:0000890,http://www.bioassayontology.org/bao#BAO_0000890,0.108,None,BAO_0000890,0
1284858,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gs",GO:0001588,http://purl.obolibrary.org/obo/GO_0001588,0.107,None,GO_0001588,0
1284858,sulforhodamine B assay,assay design method,BAO:0002202,http://www.bioassayontology.org/bao#BAO_0002202,0.107,None,BAO_0002202,0
1284858,sulforhodamine B assay,CellTiter-Glo Luminescent Cell Viability Assay,BAO:0000682,http://www.bioassayontology.org/bao#BAO_0000682,0.103,None,BAO_0000682,0
1284858,sulforhodamine B assay,"dopamine neurotransmitter receptor activity, coupled via Gi/Go",GO:0001591,http://purl.obolibrary.org/obo/GO_0001591,0.102,None,GO_0001591,0
1284858,sulforhodamine B assay,peptide-aminoluciferin,BAO:0000789,http://www.bioassayontology.org/bao#BAO_0000789,0.1,None,BAO_0000789,0
1284858,sulforhodamine B assay,methylated histone assay,BAO:0010034,http://www.bioassayontology.org/bao#BAO_0010034,0.098,None,BAO_0010034,0
